scenario,n_port,lam_nm,mm_mode_count,eta_match,eta_ad,eta_internal
3-port,3,993.0,2.745806749968815,1.0,1.0,0.95
3-port,3,994.0,2.740284766951812,1.0,1.0,0.95
3-port,3,995.0,2.734779424762001,1.0,1.0,0.95
3-port,3,996.0,2.7292906566023127,1.0,1.0,0.95
3-port,3,997.0,2.723818396010499,1.0,1.0,0.95
3-port,3,998.0,2.7183625768571207,1.0,1.0,0.95
3-port,3,999.0,2.712923133343554,1.0,1.0,0.95
3-port,3,1000.0,2.7075,1.0,1.0,0.95
3-port,3,1001.0,2.7020931116835207,1.0,1.0,0.95
3-port,3,1002.0,2.696702403576081,1.0,1.0,0.95
3-port,3,1003.0,2.691327811182604,1.0,1.0,0.95
3-port,3,1004.0,2.6859692703290428,1.0,1.0,0.95
3-port,3,1005.0,2.6806267171604663,1.0,1.0,0.95
3-port,3,1006.0,2.675300088139157,1.0,1.0,0.95
3-port,3,1007.0,2.6699893200427196,1.0,1.0,0.95
3-port,3,1008.0,2.664694349962207,1.0,1.0,0.95
3-port,3,1009.0,2.659415115300256,1.0,1.0,0.95
3-port,3,1010.0,2.654151553769238,1.0,1.0,0.95
3-port,3,1011.0,2.648903603389422,1.0,1.0,0.95
3-port,3,1012.0,2.64367120248715,1.0,1.0,0.95
3-port,3,1013.0,2.638454289693023,1.0,1.0,0.95
3-port,3,1014.0,2.633252803940105,1.0,1.0,0.95
3-port,3,1015.0,2.628066684462132,1.0,1.0,0.95
3-port,3,1016.0,2.6228958707917416,1.0,1.0,0.95
3-port,3,1017.0,2.617740302758707,1.0,1.0,0.95
3-port,3,1018.0,2.6125999204881873,1.0,1.0,0.95
3-port,3,1019.0,2.60747466439899,1.0,1.0,0.95
3-port,3,1020.0,2.6023644752018456,1.0,1.0,0.95
3-port,3,1021.0,2.5972692938976882,1.0,1.0,0.95
3-port,3,1022.0,2.5921890617759584,1.0,1.0,0.95
3-port,3,1023.0,2.587123720412907,1.0,1.0,0.95
3-port,3,1024.0,2.582073211669922,1.0,1.0,0.95
3-port,3,1025.0,2.5770374776918503,1.0,1.0,0.95
3-port,3,1026.0,2.57201646090535,1.0,1.0,0.95
3-port,3,1027.0,2.567010104017241,1.0,1.0,0.95
3-port,3,1028.0,2.5620183500128695,1.0,1.0,0.95
3-port,3,1029.0,2.557041142154487,1.0,1.0,0.95
3-port,3,1030.0,2.55207842397964,1.0,1.0,0.95
